subj_id;img_id;likert;resp_time;order
s-027;im-141;6;9376;10
s-027;im-265;3;7835;11
s-027;im-025;3;6555;12
s-027;im-129;7;5553;13
s-027;im-084;3;5943;14
s-027;im-285;2;5892;15
s-027;im-098;6;5729;16
s-027;im-303;7;6508;17
s-027;im-217;6;5473;18
s-027;im-034;2;5343;19
s-027;im-142;3;5672;20
s-027;im-295;5;6600;21
s-027;im-214;3;7387;22
s-027;im-131;-1;8097;23
s-027;im-266;5;5093;24
s-027;im-263;3;6262;25
s-027;im-301;3;6391;26
s-027;im-122;3;6732;27
s-027;im-178;7;6144;28
s-027;im-193;7;5689;29
s-027;im-235;7;5375;30
s-027;im-188;6;5012;31
s-027;im-215;6;6859;32
s-027;im-041;3;7349;33
s-027;im-168;6;5293;34
s-028;im-104;3;8456;1
s-028;im-302;1;6654;2
s-028;im-036;2;6276;3
s-028;im-267;1;5679;4
s-028;im-090;7;4960;5
s-028;im-274;1;5105;6
s-028;im-053;-1;5168;7
s-028;im-047;6;13291;8
s-028;im-187;7;5088;9
s-028;im-240;5;5650;10
s-028;im-219;2;6524;11
s-028;im-301;1;4930;12
s-028;im-008;1;5406;13
s-028;im-120;6;5030;14
s-028;im-273;7;3523;15
s-028;im-021;7;4766;16
s-028;im-050;7;6133;17
s-028;im-186;7;4733;18
s-028;im-180;7;4511;19
s-028;im-287;7;4999;20
s-028;im-221;2;4865;21
s-028;im-043;1;5311;22
s-028;im-067;7;4729;23
s-028;im-039;3;5222;24
s-028;im-243;7;3087;25
s-028;im-054;2;5264;26
s-028;im-096;1;4863;27
s-028;im-304;7;2625;28
s-028;im-153;1;5498;29
s-028;im-162;7;2752;30
s-028;im-020;3;5774;31
s-028;im-213;7;3159;32
s-028;im-251;1;3832;33
s-028;im-303;7;2127;34
s-029;im-283;2;13812;1
s-029;im-110;6;5205;2
s-029;im-304;7;5811;3
s-029;im-242;6;4161;4
s-029;im-303;-1;10991;5
s-029;im-015;2;13289;6
s-029;im-295;1;4107;7
s-029;im-230;-1;7253;8
s-029;im-280;6;6490;9
s-029;im-003;5;8240;10
s-029;im-302;-1;6255;11
s-029;im-236;2;9217;12
s-029;im-182;3;9428;13
s-029;im-064;2;6189;14
s-029;im-188;6;7955;15
s-029;im-301;-1;6335;16
s-029;im-078;1;7328;17
s-029;im-091;2;10353;18
s-029;im-116;6;5636;19
s-029;im-158;-1;10769;20
s-029;im-028;1;6492;21
s-029;im-149;5;6839;22
s-029;im-162;7;8950;23
s-029;im-224;6;6083;24
s-029;im-076;3;6851;25
s-029;im-243;1;6325;26
s-029;im-044;6;5883;27
s-029;im-266;-1;8411;28
s-029;im-124;7;8105;29
s-029;im-258;2;9399;30
s-029;im-107;-1;5600;31
s-029;im-135;6;7347;32
s-029;im-144;1;4809;33
s-029;im-157;7;5677;34
s-030;im-051;2;6364;1
s-030;im-202;6;5206;2
s-030;im-297;3;5326;3
s-030;im-098;6;5502;4
s-030;im-169;7;4234;5
s-030;im-119;4;4471;6
s-030;im-273;2;3925;7
s-030;im-282;1;5055;8
s-030;im-154;6;5198;9
s-030;im-203;2;5207;10
s-030;im-046;5;4801;11
s-030;im-164;-1;263;12
s-030;im-058;7;3598;13
s-030;im-050;3;5036;14
s-030;im-039;2;3663;15
s-030;im-105;6;4608;16
s-030;im-125;2;4609;17
s-030;im-218;-1;4042;18
s-030;im-079;1;3609;19
s-030;im-301;1;3865;20
s-030;im-135;3;3864;21
s-030;im-017;2;4562;22
s-030;im-304;7;3010;23
s-030;im-013;4;5161;24
s-030;im-015;3;4817;25
s-030;im-215;5;4552;26
s-030;im-254;3;2854;27
s-030;im-144;2;4609;28
s-030;im-274;3;3674;29
s-030;im-302;4;5202;30
s-030;im-176;7;2537;31
s-030;im-303;7;3172;32
s-030;im-234;3;4802;33
s-030;im-178;7;3369;34
s-031;im-171;7;4444;1
s-031;im-212;7;5555;2
s-031;im-034;5;5515;3
s-031;im-181;7;3244;4
s-031;im-072;6;5554;5
s-031;im-244;4;5984;6
s-031;im-304;7;3412;7
s-031;im-302;1;4536;8
s-031;im-267;2;5423;9
s-031;im-164;6;4959;10
s-031;im-281;2;3302;11
s-031;im-059;2;4102;12
s-031;im-220;3;3257;13
s-031;im-123;6;5112;14
s-031;im-061;2;4592;15
s-031;im-051;2;8094;16
s-031;im-101;3;34210;17
s-031;im-130;3;6820;18
s-031;im-056;3;4972;19
s-031;im-098;6;4961;20
s-031;im-187;5;5132;21
s-031;im-303;7;2843;22
s-031;im-242;5;5669;23
s-031;im-038;3;5621;24
s-031;im-192;4;6662;25
s-031;im-257;3;3781;26
s-031;im-033;5;3310;27
s-031;im-202;3;4662;28
s-031;im-258;2;4070;29
s-031;im-136;2;5455;30
s-031;im-087;2;4055;31
s-031;im-301;1;4724;32
s-031;im-294;5;4124;33
s-031;im-142;3;4363;34
s-032;im-216;2;7647;1
s-032;im-130;5;9926;2
s-032;im-187;7;6653;3
s-032;im-220;2;4969;4
s-032;im-058;7;5232;5
s-032;im-047;3;6454;6
s-032;im-224;2;5549;7
s-032;im-303;7;5859;8
s-032;im-158;7;6502;9
s-032;im-049;6;4455;10
s-032;im-095;2;6113;11
s-032;im-174;2;5178;12
s-032;im-149;1;4722;13
s-032;im-090;3;5541;14
s-032;im-222;2;4551;15
s-032;im-045;6;4076;16
s-032;im-012;6;5190;17
s-032;im-118;5;7336;18
s-032;im-283;3;5847;19
s-032;im-020;2;3012;20
s-032;im-270;2;4037;21
s-032;im-001;2;4481;22
s-032;im-189;5;5000;23
s-032;im-213;1;2969;24
s-032;im-066;6;2681;25
s-032;im-125;3;4287;26
s-032;im-181;6;5733;27
s-032;im-296;2;3070;28
s-032;im-273;2;5382;29
s-032;im-302;3;6721;30
s-032;im-105;6;5510;31
s-032;im-301;2;4573;32
s-032;im-300;3;4465;33
s-032;im-304;6;3651;34
s-033;im-115;5;10413;1
s-033;im-303;7;4966;2
s-033;im-301;3;8245;3
s-033;im-190;6;5446;4
s-033;im-029;-1;4737;5
s-033;im-210;2;6619;6
s-033;im-302;3;5205;7
s-033;im-299;2;6972;8
s-033;im-072;6;5037;9
s-033;im-150;7;3698;10
s-033;im-290;2;4770;11
s-033;im-304;6;5542;12
s-033;im-277;1;3925;13
s-033;im-288;2;5591;14
s-033;im-232;2;4498;15
s-033;im-007;2;4648;16
s-033;im-110;3;6978;17
s-033;im-213;6;4531;18
s-033;im-116;6;4947;19
s-033;im-073;7;2660;20
s-033;im-071;-1;4913;21
s-033;im-091;6;2473;22
s-033;im-238;3;5385;23
s-033;im-112;6;4794;24
s-033;im-158;-1;5575;25
s-033;im-002;3;4269;26
s-033;im-020;5;5064;27
s-033;im-096;1;5241;28
s-033;im-294;2;5741;29
s-033;im-240;2;4541;30
s-033;im-183;3;4732;31
s-033;im-046;3;4888;32
s-033;im-154;6;4491;33
s-033;im-157;7;2141;34
s-034;im-074;4;7472;1
s-034;im-212;2;9971;2
s-034;im-263;6;5705;3
s-034;im-064;1;4568;4
s-034;im-145;2;7062;5
s-034;im-093;1;4783;6
s-034;im-243;1;3995;7
s-034;im-203;6;6170;8
s-034;im-172;6;3662;9
s-034;im-055;2;6212;10
s-034;im-293;2;3381;11
s-034;im-303;7;3967;12
s-034;im-236;1;3671;13
s-034;im-108;1;2919;14
s-034;im-114;4;7333;15
s-034;im-190;3;6239;16
s-034;im-156;1;3748;17
s-034;im-285;1;3848;18
s-034;im-100;2;5399;19
s-034;im-181;6;3068;20
s-034;im-268;3;2903;21
s-034;im-301;1;3652;22
s-034;im-165;1;2904;23
s-034;im-125;2;4459;24
s-034;im-063;1;3817;25
s-034;im-025;1;3205;26
s-034;im-304;7;2981;27
s-034;im-029;6;5197;28
s-034;im-080;2;3232;29
s-034;im-302;1;2941;30
s-034;im-138;5;5414;31
s-034;im-273;5;2985;32
s-034;im-049;3;4067;33
s-034;im-221;1;3231;34
s-035;im-237;5;7616;1
s-035;im-012;3;4983;2
s-035;im-302;2;6021;3
s-035;im-138;6;4781;4
s-035;im-285;2;2690;5
s-035;im-118;2;4927;6
s-035;im-304;7;4393;7
s-035;im-174;6;3262;8
s-035;im-268;2;3607;9
s-035;im-007;2;3101;10
s-035;im-080;3;3989;11
s-035;im-280;3;6034;12
s-035;im-199;5;4110;13
s-035;im-191;6;3525;14
s-035;im-114;5;4758;15
s-035;im-121;3;3512;16
s-035;im-064;2;4055;17
s-035;im-292;3;5148;18
s-035;im-017;2;3489;19
s-035;im-303;6;4261;20
s-035;im-287;2;2842;21
s-035;im-173;5;4680;22
s-035;im-169;6;3579;23
s-035;im-112;3;3617;24
s-035;im-010;6;2995;25
s-035;im-128;5;4125;26
s-035;im-238;2;2724;27
s-035;im-079;3;3197;28
s-035;im-246;3;4280;29
s-035;im-068;6;3062;30
s-035;im-301;2;4150;31
s-035;im-216;2;2145;32
s-035;im-096;5;3758;33
s-035;im-229;5;4211;34
s-036;im-086;2;6691;1
s-036;im-255;3;5220;2
s-036;im-178;6;7611;3
s-036;im-168;7;5977;4
s-036;im-211;1;5818;5
s-036;im-201;5;11239;6
s-036;im-071;5;6320;7
s-036;im-054;5;6558;8
s-036;im-260;1;5914;9
s-036;im-275;6;6118;10
s-036;im-015;7;5306;11
s-036;im-189;7;4639;12
s-036;im-252;1;4398;13
s-036;im-050;5;4773;14
s-036;im-160;7;6504;15
s-036;im-224;3;4401;16
s-036;im-276;2;11073;17
s-036;im-031;7;8765;18
s-036;im-048;3;4035;19
s-036;im-106;3;6439;20
s-036;im-301;1;5917;21
s-036;im-035;6;6827;22
s-036;im-195;7;8135;23
s-036;im-058;5;5907;24
s-036;im-118;2;5176;25
s-036;im-039;2;7342;26
s-036;im-096;2;6092;27
s-036;im-302;1;5701;28
s-036;im-094;2;5724;29
s-036;im-222;2;4512;30
s-036;im-069;2;5488;31
s-036;im-304;7;4444;32
s-036;im-303;7;3988;33
s-036;im-216;1;4684;34
s-037;im-265;1;6460;1
s-037;im-185;7;4281;2
s-037;im-012;7;3867;3
s-037;im-007;-1;4941;4
s-037;im-280;2;4448;5
s-037;im-123;1;5458;6
s-037;im-060;1;4734;7
s-037;im-181;2;5041;8
s-037;im-241;2;3296;9
s-037;im-106;-1;4282;10
s-037;im-236;1;4952;11
s-037;im-023;-1;4927;12
s-037;im-304;7;3766;13
s-037;im-039;1;3719;14
s-037;im-061;2;3529;15
s-037;im-293;5;4676;16
s-037;im-024;-1;1661;17
s-037;im-198;2;4666;18
s-037;im-238;3;2869;19
s-037;im-249;2;3105;20
s-037;im-020;-1;4002;21
s-037;im-207;3;2895;22
s-037;im-302;7;3146;23
s-037;im-288;-1;1837;24
s-037;im-110;7;4972;25
s-037;im-301;3;3429;26
s-037;im-010;7;4675;27
s-037;im-287;3;2760;28
s-037;im-075;6;3709;29
s-037;im-166;7;3645;30
s-037;im-100;7;3342;31
s-037;im-194;6;3150;32
s-037;im-018;-1;2718;33
s-037;im-303;7;2796;34
s-038;im-134;3;16066;1
s-038;im-303;7;8384;2
s-038;im-237;2;6550;3
s-038;im-288;1;6883;4
s-038;im-019;5;6842;5
s-038;im-242;6;9849;6
s-038;im-304;7;6671;7
s-038;im-211;1;8393;8
s-038;im-124;5;6970;9
s-038;im-062;5;8417;10
s-038;im-075;4;6958;11
s-038;im-301;3;11221;12
s-038;im-302;3;8014;13
s-038;im-157;6;9949;14
s-038;im-098;2;6146;15
s-038;im-113;3;9162;16
s-038;im-187;6;6197;17
s-038;im-127;5;7656;18
s-038;im-130;3;6743;19
s-038;im-248;4;6307;20
s-038;im-029;3;7330;21
s-038;im-221;3;6018;22
s-038;im-006;6;6911;23
s-038;im-200;7;9351;24
s-038;im-031;4;5783;25
s-038;im-282;2;7606;26
s-038;im-170;3;5864;27
s-038;im-150;3;4984;28
s-038;im-253;1;6469;29
s-038;im-151;4;5661;30
s-038;im-264;2;5253;31
s-038;im-035;6;5588;32
s-038;im-269;2;4997;33
s-038;im-118;3;5364;34
s-039;im-089;1;7471;1
s-039;im-280;1;5252;2
s-039;im-218;3;7491;3
s-039;im-295;1;6448;4
s-039;im-056;5;10647;5
s-039;im-268;5;6602;6
s-039;im-147;7;4869;7
s-039;im-301;-1;6090;8
s-039;im-042;5;10216;9
s-039;im-262;5;5833;10
s-039;im-243;5;8935;11
s-039;im-209;6;5180;12
s-039;im-114;5;7289;13
s-039;im-206;3;6033;14
s-039;im-057;2;7599;15
s-039;im-263;-1;8376;16
s-039;im-302;3;7896;17
s-039;im-097;6;5544;18
s-039;im-043;3;5856;19
s-039;im-190;7;8625;20
s-039;im-304;7;2960;21
s-039;im-303;7;3415;22
s-039;im-149;3;6399;23
s-039;im-195;6;5319;24
s-039;im-059;3;5640;25
s-039;im-185;5;7829;26
s-039;im-166;7;5774;27
s-039;im-099;7;2825;28
s-039;im-094;2;3946;29
s-039;im-170;-1;5630;30
s-039;im-113;4;6361;31
s-039;im-208;3;5454;32
s-039;im-075;3;4545;33
s-039;im-051;3;5084;34
s-040;im-125;2;6402;1
s-040;im-038;6;5665;2
s-040;im-254;1;5685;3
s-040;im-039;2;7096;4
s-040;im-198;6;5505;5
s-040;im-131;3;5838;6
s-040;im-066;5;5363;7
s-040;im-244;3;10018;8
s-040;im-303;7;4650;9
s-040;im-042;3;5298;10
s-040;im-199;7;4875;11
s-040;im-080;2;5813;12
s-040;im-229;7;5552;13
s-040;im-113;6;5397;14
s-040;im-274;2;5615;15
s-040;im-149;6;5860;16
s-040;im-227;6;6050;17
s-040;im-001;6;5172;18
s-040;im-270;2;4658;19
s-040;im-222;2;5286;20
s-040;im-301;1;5458;21
s-040;im-281;2;5628;22
s-040;im-302;1;5824;23
s-040;im-114;6;5570;24
s-040;im-304;7;4815;25
s-040;im-166;2;6102;26
s-040;im-024;3;5455;27
s-040;im-127;2;5284;28
s-040;im-189;7;4889;29
s-040;im-255;3;7018;30
s-040;im-228;2;5187;31
s-040;im-159;6;5515;32
s-040;im-049;6;5188;33
s-040;im-094;2;5752;34
s-041;im-092;2;4679;1
s-041;im-079;5;3277;2
s-041;im-042;3;3300;3
s-041;im-013;3;3057;4
s-041;im-047;6;3428;5
s-041;im-104;6;3092;6
s-041;im-120;5;3939;7
s-041;im-183;5;2741;8
s-041;im-138;5;4222;9
s-041;im-184;3;2212;10
s-041;im-273;1;3492;11
s-041;im-302;2;3494;12
s-041;im-082;6;3062;13
s-041;im-204;2;3086;14
s-041;im-049;-1;2892;15
s-041;im-250;5;3053;16
s-041;im-276;-1;4764;17
s-041;im-112;6;2726;18
s-041;im-194;5;2555;19
s-041;im-015;5;2389;20
s-041;im-239;2;3107;21
s-041;im-284;2;2653;22
s-041;im-301;2;2458;23
s-041;im-226;5;2253;24
s-041;im-195;5;3061;25
s-041;im-292;3;4510;26
s-041;im-303;-1;1711;27
s-041;im-246;5;3643;28
s-041;im-304;5;2064;29
s-041;im-099;5;3293;30
s-041;im-144;2;3029;31
s-041;im-148;5;2438;32
s-041;im-190;5;3264;33
s-041;im-257;2;2597;34
s-042;im-114;2;6655;1
s-042;im-174;6;6212;2
s-042;im-170;2;5110;3
s-042;im-302;2;12210;4
s-042;im-132;1;22606;5
s-042;im-034;2;7276;6
s-042;im-222;1;7193;7
s-042;im-223;2;5307;8
s-042;im-166;6;6179;9
s-042;im-235;2;4578;10
s-042;im-185;7;4499;11
s-042;im-296;3;9626;12
s-042;im-271;2;4993;13
s-042;im-045;2;6701;14
s-042;im-262;5;5432;15
s-042;im-214;5;7219;16
s-042;im-270;1;4095;17
s-042;im-010;7;4641;18
s-042;im-106;2;6096;19
s-042;im-287;5;6111;20
s-042;im-089;-1;4827;21
s-042;im-084;3;6907;22
s-042;im-301;3;10332;23
s-042;im-145;5;5249;24
s-042;im-083;-1;6331;25
s-042;im-303;7;4217;26
s-042;im-105;2;7117;27
s-042;im-021;2;5048;28
s-042;im-077;1;5115;29
s-042;im-053;6;4766;30
s-042;im-304;6;5067;31
s-042;im-069;2;6147;32
s-042;im-206;7;5551;33
s-042;im-179;6;3554;34
s-043;im-161;7;4066;1
s-043;im-138;5;4234;2
s-043;im-271;3;4548;3
s-043;im-062;5;3232;4
s-043;im-139;2;4653;5
s-043;im-117;2;3549;6
s-043;im-304;7;2733;7
s-043;im-132;2;3258;8
s-043;im-015;7;3071;9
s-043;im-297;3;2799;10
s-043;im-142;3;2341;11
s-043;im-120;3;3622;12
s-043;im-173;7;5166;13
s-043;im-266;3;4242;14
s-043;im-291;-1;3725;15
s-043;im-209;1;2944;16
s-043;im-059;3;3095;17
s-043;im-239;5;4544;18
s-043;im-067;6;3288;19
s-043;im-301;1;3537;20
s-043;im-052;3;2782;21
s-043;im-101;3;2872;22
s-043;im-254;3;3058;23
s-043;im-030;3;3221;24
s-043;im-106;3;2946;25
s-043;im-164;5;2811;26
s-043;im-158;3;2430;27
s-043;im-228;5;3214;28
s-043;im-234;6;2502;29
s-043;im-215;5;2338;30
s-043;im-182;7;3467;31
s-043;im-134;5;2480;32
s-043;im-303;7;2453;33
s-043;im-302;3;2811;34
s-044;im-177;1;3913;1
s-044;im-079;2;3546;2
s-044;im-303;7;3720;3
s-044;im-091;1;3010;4
s-044;im-263;3;2506;5
s-044;im-097;7;3033;6
s-044;im-228;-1;2273;7
s-044;im-033;-1;2669;8
s-044;im-170;2;3639;9
s-044;im-118;5;2852;10
s-044;im-073;7;2738;11
s-044;im-145;7;3492;12
s-044;im-030;6;4470;13
s-044;im-257;2;2518;14
s-044;im-146;-1;4921;15
s-044;im-209;3;2886;16
s-044;im-302;6;2722;17
s-044;im-139;5;4864;18
s-044;im-264;6;3973;19
s-044;im-266;2;3741;20
s-044;im-239;6;3182;21
s-044;im-244;6;3326;22
s-044;im-044;6;3313;23
s-044;im-040;7;3729;24
s-044;im-304;7;2590;25
s-044;im-096;1;2515;26
s-044;im-246;1;2425;27
s-044;im-281;1;2265;28
s-044;im-163;1;2428;29
s-044;im-184;1;2594;30
s-044;im-130;6;3426;31
s-044;im-157;7;2953;32
s-044;im-070;7;2405;33
s-044;im-301;-1;3432;34
s-045;im-144;1;7139;1
s-045;im-170;6;7545;2
s-045;im-210;5;7473;3
s-045;im-214;6;6205;4
s-045;im-297;-1;7029;5
s-045;im-027;2;6225;6
s-045;im-100;3;6762;7
s-045;im-029;-1;7650;8
s-045;im-199;7;6170;9
s-045;im-304;7;6412;10
s-045;im-149;2;9201;11
s-045;im-093;1;5895;12
s-045;im-087;1;5769;13
s-045;im-256;1;6549;14
s-045;im-296;2;5856;15
s-045;im-163;4;7397;16
s-045;im-197;5;6802;17
s-045;im-204;5;6356;18
s-045;im-075;3;6166;19
s-045;im-150;-1;6299;20
s-045;im-009;1;6674;21
s-045;im-209;1;6095;22
s-045;im-255;7;7259;23
s-045;im-284;3;7877;24
s-045;im-092;1;6344;25
s-045;im-002;1;7501;26
s-045;im-213;1;6404;27
s-045;im-302;7;7781;28
s-045;im-110;-1;4825;29
s-045;im-034;1;7204;30
s-045;im-303;7;6968;31
s-045;im-124;6;7355;32
s-045;im-301;3;7924;33
s-045;im-196;7;5536;34
s-046;im-016;6;9983;1
s-046;im-081;2;6791;2
s-046;im-120;7;6967;3
s-046;im-189;7;4914;4
s-046;im-126;1;5042;5
s-046;im-074;6;8311;6
s-046;im-136;2;10120;7
s-046;im-304;1;6806;8
s-046;im-172;7;4202;9
s-046;im-301;1;4066;10
s-046;im-101;1;5002;11
s-046;im-029;7;5440;12
s-046;im-002;1;4680;13
s-046;im-197;-1;6276;14
s-046;im-152;7;5752;15
s-046;im-267;7;5943;16
s-046;im-303;7;5712;17
s-046;im-087;1;5555;18
s-046;im-117;1;7293;19
s-046;im-223;1;5774;20
s-046;im-265;7;5494;21
s-046;im-220;1;5410;22
s-046;im-248;1;5299;23
s-046;im-271;1;3862;24
s-046;im-231;7;5181;25
s-046;im-070;2;5184;26
s-046;im-217;7;6251;27
s-046;im-256;5;8609;28
s-046;im-302;1;5368;29
s-046;im-169;7;4076;30
s-046;im-131;3;6469;31
s-046;im-143;7;5581;32
s-046;im-263;5;12691;33
s-046;im-020;2;6306;34
s-047;im-139;6;5683;1
s-047;im-242;7;5607;2
s-047;im-085;6;6231;3
s-047;im-044;1;4545;4
s-047;im-196;7;3932;5
s-047;im-124;6;5560;6
s-047;im-249;2;5731;7
s-047;im-304;7;3653;8
s-047;im-003;3;5610;9
s-047;im-251;7;5660;10
s-047;im-252;1;7162;11
s-047;im-235;4;6589;12
s-047;im-045;7;4874;13
s-047;im-093;7;4566;14
s-047;im-087;2;5430;15
s-047;im-255;2;4653;16
s-047;im-302;1;6183;17
s-047;im-104;2;5273;18
s-047;im-220;6;4112;19
s-047;im-037;2;5998;20
s-047;im-208;2;5664;21
s-047;im-186;6;5251;22
s-047;im-303;7;3732;23
s-047;im-128;2;5066;24
s-047;im-301;-1;4979;25
s-047;im-170;7;3962;26
s-047;im-197;7;4431;27
s-047;im-027;5;4424;28
s-047;im-257;-1;4416;29
s-047;im-123;-1;6482;30
s-047;im-286;1;5205;31
s-047;im-164;-1;3138;32
s-047;im-029;7;3221;33
s-047;im-042;6;4288;34
s-048;im-302;3;7474;1
s-048;im-037;1;3564;2
s-048;im-300;6;4263;3
s-048;im-208;4;7386;4
s-048;im-282;2;4839;5
s-048;im-057;1;4232;6
s-048;im-172;7;4554;7
s-048;im-026;7;4892;8
s-048;im-111;1;4645;9
s-048;im-034;2;6713;10
s-048;im-150;6;5318;11
s-048;im-298;3;7254;12
s-048;im-241;6;3888;13
s-048;im-288;2;3852;14
s-048;im-017;2;4683;15
s-048;im-124;2;4751;16
s-048;im-027;6;4567;17
s-048;im-234;7;5165;18
s-048;im-157;7;4536;19
s-048;im-303;7;3216;20
s-048;im-217;7;4712;21
s-048;im-007;3;5866;22
s-048;im-169;5;4608;23
s-048;im-301;2;4527;24
s-048;im-153;6;4683;25
s-048;im-237;2;4004;26
s-048;im-304;7;4723;27
s-048;im-192;6;5239;28
s-048;im-052;7;4792;29
s-048;im-253;2;3590;30
s-048;im-061;2;4033;31
s-048;im-112;3;4446;32
s-048;im-099;5;4436;33
s-048;im-105;6;3730;34
s-049;im-010;7;4821;1
s-049;im-301;1;5597;2
s-049;im-252;7;4541;3
s-049;im-280;1;5296;4
s-049;im-202;1;5355;5
s-049;im-023;7;4505;6
s-049;im-070;7;4774;7
s-049;im-143;7;4500;8
s-049;im-262;7;4654;9
s-049;im-269;7;4168;10
s-049;im-033;7;4230;11
s-049;im-136;1;5159;12
s-049;im-157;7;4977;13
s-049;im-304;7;5204;14
s-049;im-040;1;4324;15
s-049;im-205;7;4714;16
s-049;im-022;1;3909;17
s-049;im-032;6;6413;18
s-049;im-079;1;4262;19
s-049;im-024;1;4485;20
s-049;im-208;7;4118;21
s-049;im-303;7;4342;22
s-049;im-190;1;4709;23
s-049;im-176;1;5850;24
s-049;im-238;7;4447;25
s-049;im-137;1;5786;26
s-049;im-256;7;3372;27
s-049;im-302;1;4102;28
s-049;im-197;1;4358;29
s-049;im-041;7;3936;30
s-049;im-039;1;4458;31
s-049;im-173;1;4723;32
s-049;im-236;1;8378;33
s-049;im-008;7;4464;34
s-050;im-158;1;5067;1
s-050;im-037;5;4392;2
s-050;im-304;7;3923;3
s-050;im-215;6;5802;4
s-050;im-141;2;3982;5
s-050;im-301;1;3036;6
s-050;im-289;5;3969;7
s-050;im-018;2;4567;8
s-050;im-114;2;4196;9
s-050;im-230;6;5438;10
s-050;im-258;5;4043;11
s-050;im-007;5;4223;12
s-050;im-076;3;4612;13
s-050;im-302;1;3612;14
s-050;im-297;6;4963;15
s-050;im-159;6;4823;16
s-050;im-303;7;3368;17
s-050;im-003;3;4784;18
s-050;im-240;6;4836;19
s-050;im-200;7;4390;20
s-050;im-160;7;4171;21
s-050;im-030;3;4782;22
s-050;im-172;6;4095;23
s-050;im-108;5;4948;24
s-050;im-102;3;4484;25
s-050;im-257;2;3425;26
s-050;im-021;5;4478;27
s-050;im-139;2;3243;28
s-050;im-036;-1;4979;29
s-050;im-232;3;5662;30
s-050;im-024;2;5362;31
s-050;im-265;5;4913;32
s-050;im-220;6;4316;33
s-050;im-095;6;4634;34
s-051;im-095;2;7190;1
s-051;im-015;6;5304;2
s-051;im-257;3;5543;3
s-051;im-234;5;5938;4
s-051;im-050;6;5450;5
s-051;im-107;5;4614;6
s-051;im-184;3;4107;7
s-051;im-096;2;4402;8
s-051;im-142;7;4925;9
s-051;im-137;2;4668;10
s-051;im-207;1;2514;11
s-051;im-298;2;4488;12
s-051;im-013;6;5279;13
s-051;im-166;6;3766;14
s-051;im-009;3;4405;15
s-051;im-302;3;4320;16
s-051;im-255;6;4278;17
s-051;im-094;3;5681;18
s-051;im-197;2;4773;19
s-051;im-303;5;4981;20
s-051;im-239;2;7145;21
s-051;im-235;7;3119;22
s-051;im-304;5;4152;23
s-051;im-101;6;5784;24
s-051;im-275;3;4900;25
s-051;im-072;3;5192;26
s-051;im-141;5;3828;27
s-051;im-062;-1;4979;28
s-051;im-248;2;5483;29
s-051;im-154;6;3885;30
s-051;im-035;6;4067;31
s-051;im-272;5;3996;32
s-051;im-157;7;3355;33
s-051;im-301;2;5933;34
s-052;im-121;1;9135;1
s-052;im-033;1;5854;2
s-052;im-159;1;5924;3
s-052;im-066;7;5234;4
s-052;im-086;7;7087;5
s-052;im-240;7;6813;6
s-052;im-010;1;5505;7
s-052;im-290;1;9261;8
s-052;im-216;1;6388;9
s-052;im-233;1;6446;10
s-052;im-171;7;4952;11
s-052;im-022;1;7100;12
s-052;im-051;7;4971;13
s-052;im-302;1;7317;14
s-052;im-303;7;6208;15
s-052;im-274;7;5692;16
s-052;im-040;7;6225;17
s-052;im-166;7;4502;18
s-052;im-134;1;6137;19
s-052;im-191;7;5445;20
s-052;im-304;1;9547;21
s-052;im-289;1;7572;22
s-052;im-214;7;5109;23
s-052;im-027;1;5529;24
s-052;im-118;1;5356;25
s-052;im-091;1;5164;26
s-052;im-251;7;5561;27
s-052;im-301;1;5864;28
s-052;im-297;7;5953;29
s-052;im-093;7;6057;30
s-052;im-041;1;6460;31
s-052;im-036;1;5321;32
s-052;im-192;1;5965;33
s-052;im-209;7;4711;34
s-053;im-063;2;6164;1
s-053;im-302;3;5780;2
s-053;im-294;-1;4763;3
s-053;im-167;7;3960;4
s-053;im-265;2;5269;5
s-053;im-226;6;5092;6
s-053;im-282;3;4696;7
s-053;im-067;3;4761;8
s-053;im-246;3;4623;9
s-053;im-285;2;4276;10
s-053;im-116;2;3891;11
s-053;im-207;6;3549;12
s-053;im-050;-1;3875;13
s-053;im-168;5;4146;14
s-053;im-007;5;5026;15
s-053;im-245;4;6012;16
s-053;im-196;6;2398;17
s-053;im-161;3;4004;18
s-053;im-113;3;2651;19
s-053;im-070;2;5235;20
s-053;im-058;5;3419;21
s-053;im-016;-1;4118;22
s-053;im-068;3;2547;23
s-053;im-140;3;5781;24
s-053;im-102;3;4623;25
s-053;im-301;3;3327;26
s-053;im-084;-1;3901;27
s-053;im-273;3;2914;28
s-053;im-303;3;3863;29
s-053;im-188;7;4436;30
s-053;im-221;6;4734;31
s-053;im-304;3;2722;32
s-053;im-073;3;2134;33
s-053;im-099;5;4147;34
s-054;im-140;1;5382;1
s-054;im-069;2;5655;2
s-054;im-048;1;6261;3
s-054;im-146;2;5713;4
s-054;im-156;6;5194;5
s-054;im-001;2;6657;6
s-054;im-263;5;6721;7
s-054;im-085;6;7014;8
s-054;im-080;5;6386;9
s-054;im-136;6;4993;10
s-054;im-217;5;5764;11
s-054;im-166;7;4476;12
s-054;im-022;3;8227;13
s-054;im-107;6;4923;14
s-054;im-225;5;6136;15
s-054;im-303;7;2553;16
s-054;im-179;3;5376;17
s-054;im-269;2;4529;18
s-054;im-229;6;5064;19
